PLAYER NAME,TEAM,OPPONENT,DATE,POS,"starter
1=y
0=n","venue
1=h
0=a",MINS,FGM,FGA,3PM,3PA,FTM,FTA`,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS,"double dbl
1=y
0=n","triple dbl
1=y
0=n",dk score,fd score
D. Gallinari,Hawks,Magic,12/13/2020,PF,0,0,28,5,9,2,6,5,5,0,7,7,3,2,0,1,3,11,17,0,0,34.75,34.9
B. Fernando,Hawks,Magic,12/13/2020,PF,0,0,10,1,1,0,0,0,0,1,4,5,0,0,0,0,2,8,2,0,0,8.25,8
S. Hill,Hawks,Magic,12/13/2020,SF,0,0,15,2,5,2,5,4,4,1,3,4,1,0,0,1,0,4,10,0,0,17,15.3
B. Goodwin,Hawks,Magic,12/13/2020,PG,0,0,9,0,5,0,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,8,9
B. Bogdanovic,Hawks,Magic,12/13/2020,SG,0,0,27,7,15,4,10,0,0,0,2,2,2,0,0,1,3,12,18,0,0,25,22.4
L. Aldridge,Spurs,Rockets,12/17/2020,PF,1,0,26,3,12,0,5,0,0,1,4,5,0,2,3,1,2,-26,6,0,0,21.75,26
R. Gay,Spurs,Rockets,12/17/2020,SF,1,0,29,4,10,1,5,3,4,0,3,3,2,1,0,1,1,-20,12,0,0,20.75,20.6
D. Murray,Spurs,Rockets,12/17/2020,PG,1,0,27,7,17,0,4,3,4,4,6,10,4,1,0,3,4,-6,17,1,0,37.5,35
D. DeRozan,Spurs,Rockets,12/17/2020,SG,1,0,33,5,13,0,2,11,11,1,2,3,0,0,0,3,2,-23,21,0,0,23.25,21.6
L. Walker IV,Spurs,Rockets,12/17/2020,SG,1,0,29,0,2,0,1,1,2,0,0,0,2,0,0,1,1,-10,1,0,0,3.5,3
T. Lyles,Spurs,Rockets,12/17/2020,PF,0,0,17,1,4,0,2,0,0,1,3,4,1,1,0,0,1,0,2,0,0,10.5,11.3
D. Eubanks,Spurs,Rockets,12/17/2020,PF,0,0,12,2,2,0,0,7,9,0,3,3,2,0,1,0,1,8,11,0,0,19.75,20.6
J. Poeltl,Spurs,Rockets,12/17/2020,C,0,0,10,0,0,0,0,2,2,1,2,3,0,0,0,0,1,-4,2,0,0,5.75,5.6
P. Mills,Spurs,Rockets,12/17/2020,PG,0,0,26,6,15,4,10,0,0,0,3,3,2,1,0,2,0,-22,16,0,0,25.75,23.6
T. Jones,Spurs,Rockets,12/17/2020,PG,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,1,0,-5,0,0,0,2.25,1.7
D. Vassell,Spurs,Rockets,12/17/2020,SG,0,0,26,8,13,2,4,0,0,1,5,6,3,2,0,1,3,-2,18,0,0,34.5,34.7
P.J. Tucker,Rockets,Spurs,12/17/2020,PF,1,0,25,2,2,2,2,0,0,0,3,3,1,0,0,0,2,25,6,0,0,12.25,11.1
C. Wood,Rockets,Spurs,12/17/2020,PF,1,0,24,10,18,2,6,5,5,0,10,10,2,1,1,0,1,22,27,1,0,49,48
D. House Jr.,Rockets,Spurs,12/17/2020,SF,1,0,29,3,9,1,3,2,2,1,5,6,0,1,1,1,3,31,9,0,0,20.5,21.2
E. Gordon,Rockets,Spurs,12/17/2020,SG,1,0,27,9,14,4,9,1,1,0,2,2,5,0,0,1,0,27,23,0,0,34.5,31.9
J. Harden,Rockets,Spurs,12/17/2020,SG,1,0,27,8,14,3,6,1,1,0,7,7,9,1,0,5,2,22,20,0,0,43.25,39.9
B. McLemore,Rockets,Spurs,12/17/2020,SF,0,0,22,3,9,1,6,0,0,2,1,3,0,2,0,1,0,-3,7,0,0,14.75,15.6
B. Caboclo,Rockets,Spurs,12/17/2020,SF,0,0,19,5,8,1,3,1,2,1,0,1,3,1,0,0,3,2,12,0,0,20.25,20.7
J. Tate,Rockets,Spurs,12/17/2020,SF,0,0,5,0,0,0,0,0,0,0,2,2,1,0,0,1,1,2,0,0,0,3.5,2.9
K. Martin Jr.,Rockets,Spurs,12/17/2020,SF,0,0,7,2,3,0,0,0,0,1,2,3,0,0,0,1,2,1,4,0,0,7.25,6.6
S. Brown,Rockets,Spurs,12/17/2020,SG,0,0,24,2,6,1,3,2,2,0,3,3,2,2,0,1,2,-7,7,0,0,17.75,18.6
D. Nwaba,Rockets,Spurs,12/17/2020,SG,0,0,17,2,4,0,2,0,0,0,1,1,1,1,1,0,4,-12,4,0,0,10.75,12.7
M. Jones,Rockets,Spurs,12/17/2020,SG,0,0,10,1,4,1,2,0,0,0,1,1,2,0,0,0,2,-5,3,0,0,7.75,7.2
B. Thomas,Rockets,Spurs,12/17/2020,SG,0,0,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,5,6,0,0,6.5,6
P. Millsap,Nuggets,Warriors,12/12/2020,PF,1,0,22,2,9,2,4,2,2,0,5,5,1,3,0,2,0,4,8,0,0,21.75,22.5
M. Porter Jr.,Nuggets,Warriors,12/12/2020,PF,1,0,23,3,12,1,4,0,0,2,5,7,1,0,1,2,5,2,7,0,0,18.75,17.9
N. Jokic,Nuggets,Warriors,12/12/2020,C,1,0,23,9,11,1,2,7,7,4,6,10,5,1,0,0,4,0,26,1,0,50,48.5
J. Murray,Nuggets,Warriors,12/12/2020,PG,1,0,24,2,6,0,1,0,0,0,8,8,4,0,1,3,2,0,4,0,0,20.5,19.6
G. Harris,Nuggets,Warriors,12/12/2020,SG,1,0,24,5,11,1,3,0,1,0,2,2,3,2,0,1,1,4,11,0,0,22,22.9
J. Green,Nuggets,Warriors,12/12/2020,PF,0,0,19,1,6,0,2,0,0,1,2,3,1,0,0,1,3,-11,2,0,0,6.75,6.1
Z. Nnaji,Nuggets,Warriors,12/12/2020,PF,0,0,10,2,3,1,1,2,2,0,0,0,0,0,1,0,1,7,7,0,0,9.5,10
V. Cancar,Nuggets,Warriors,12/12/2020,SF,0,0,5,1,3,0,1,0,0,2,0,2,0,1,0,0,2,1,2,0,0,6.5,7.4
I. Hartenstein,Nuggets,Warriors,12/12/2020,C,0,0,9,3,5,0,0,3,4,2,2,4,0,1,0,1,2,-8,9,0,0,15.5,15.8
B. Bol,Nuggets,Warriors,12/12/2020,C,0,0,6,0,0,0,0,0,2,0,3,3,0,0,0,0,0,3,0,0,0,3.75,3.6
F. Campazzo,Nuggets,Warriors,12/12/2020,PG,0,0,24,3,6,1,3,1,2,0,1,1,3,1,0,3,3,-6,8,0,0,14.75,13.7
M. Morris,Nuggets,Warriors,12/12/2020,PG,0,0,19,5,11,0,2,0,0,0,0,0,1,0,0,1,0,-7,10,0,0,11,10.5
P. Dozier,Nuggets,Warriors,12/12/2020,PG,0,0,18,3,6,0,1,1,3,1,0,1,0,2,0,2,5,-3,7,0,0,11.25,12.2
R. Hampton,Nuggets,Warriors,12/12/2020,PG,0,0,13,1,4,0,1,2,2,0,2,2,1,0,0,1,3,4,4,0,0,7.5,6.9
E. Paschall,Warriors,Nuggets,12/12/2020,PF,1,0,23,3,7,0,2,2,2,0,7,7,3,1,0,1,1,-4,8,0,0,22.75,22.9
K. Looney,Warriors,Nuggets,12/12/2020,PF,1,0,18,3,5,0,1,2,3,0,6,6,3,1,0,1,4,-2,8,0,0,21.5,21.7
A. Wiggins,Warriors,Nuggets,12/12/2020,SF,1,0,19,3,8,2,6,0,2,0,0,0,1,0,0,2,4,-5,8,0,0,9.5,7.5
K. Oubre Jr.,Warriors,Nuggets,12/12/2020,SF,1,0,22,4,10,1,6,1,1,1,3,4,2,0,3,0,1,-1,10,0,0,24.5,26.8
S. Curry,Warriors,Nuggets,12/12/2020,PG,1,0,21,3,10,2,7,2,2,0,1,1,3,2,0,3,1,-3,10,0,0,19.25,18.7
K. Wesson,Warriors,Nuggets,12/12/2020,PF,0,0,4,1,1,0,0,0,0,1,1,2,0,0,0,0,3,-1,2,0,0,4.5,4.4
A. Smailagic,Warriors,Nuggets,12/12/2020,PF,0,0,11,2,6,0,2,0,0,1,2,3,0,1,1,0,2,-1,4,0,0,11.75,13.6
A. Toupane,Warriors,Nuggets,12/12/2020,SF,0,0,10,0,2,0,1,0,0,0,2,2,1,0,1,1,1,2,0,0,0,5.5,5.9
M. Chriss,Warriors,Nuggets,12/12/2020,SF,0,0,14,1,3,0,2,1,2,0,3,3,2,0,1,1,2,6,3,0,0,11.25,11.6
D. Sutton,Warriors,Nuggets,12/12/2020,SF,0,0,4,0,2,0,1,0,0,1,0,1,1,0,0,2,0,-1,0,0,0,1.75,0.7
J. Toscano-Anderson,Warriors,Nuggets,12/12/2020,SF,0,0,10,0,1,0,0,1,2,0,2,2,2,0,0,1,3,5,1,0,0,6,5.4
B. Wanamaker,Warriors,Nuggets,12/12/2020,PG,0,0,19,2,4,0,2,4,4,0,0,0,2,1,1,1,2,5,8,0,0,14.5,16
N. Mannion,Warriors,Nuggets,12/12/2020,PG,0,0,8,0,5,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.5,4.5
K. Bazemore,Warriors,Nuggets,12/12/2020,SG,0,0,18,4,6,0,1,5,7,0,5,5,0,0,0,3,3,2,13,0,0,17.75,16
D. Lee,Warriors,Nuggets,12/12/2020,SG,0,0,12,2,2,2,2,6,7,1,1,2,0,1,0,0,0,2,12,0,0,17.5,17.4
J. Poole,Warriors,Nuggets,12/12/2020,SG,0,0,15,4,4,1,1,1,1,0,0,0,2,0,0,1,3,2,10,0,0,13,12
M. Mulder,Warriors,Nuggets,12/12/2020,G,0,0,10,3,4,3,4,1,2,0,1,1,0,0,0,0,1,4,10,0,0,12.75,11.2
L. Markkanen,Bulls,Thunder,12/18/2020,PF,1,0,26,9,17,4,10,0,0,1,4,5,1,0,1,1,0,-19,22,0,0,33.25,31.5
P. Williams,Bulls,Thunder,12/18/2020,SF,1,0,29,3,7,0,1,1,2,0,3,3,2,0,0,2,3,0,7,0,0,12.75,11.6
W. Carter Jr.,Bulls,Thunder,12/18/2020,C,1,0,23,4,9,0,4,0,0,1,5,6,6,0,2,1,1,-7,8,0,0,28,29.2
C. White,Bulls,Thunder,12/18/2020,PG,1,0,30,1,10,1,6,1,2,0,9,9,3,0,0,2,3,-19,4,0,0,19.25,17.3
Z. LaVine,Bulls,Thunder,12/18/2020,SG,1,0,29,8,16,2,5,2,2,3,1,4,4,2,0,2,0,-14,20,0,0,35,34.8
D. Gafford,Bulls,Thunder,12/18/2020,PF,0,0,11,2,2,0,0,2,3,0,1,1,2,0,1,0,1,9,6,0,0,12.25,13.2
O. Porter Jr.,Bulls,Thunder,12/18/2020,SF,0,0,20,1,8,0,3,2,2,1,7,8,2,1,0,1,1,-14,4,0,0,18.5,18.6
C. Hutchison,Bulls,Thunder,12/18/2020,SF,0,0,27,4,11,2,4,1,2,2,6,8,1,4,0,0,1,9,11,0,0,31.5,34.1
L. Kornet,Bulls,Thunder,12/18/2020,C,0,0,7,0,1,0,1,0,0,0,3,3,0,0,0,1,1,12,0,0,0,3.25,2.6
S. Shittu,Bulls,Thunder,12/18/2020,C,0,0,12,6,8,0,1,1,4,4,2,6,1,1,0,0,1,21,13,0,0,24,24.7
R. Arcidiacono,Bulls,Thunder,12/18/2020,PG,0,0,18,3,5,1,1,0,0,0,0,0,3,1,0,2,1,21,7,0,0,13,12.5
Z. Norvell Jr.,Bulls,Thunder,12/18/2020,G,0,0,8,1,5,1,5,0,0,0,3,3,2,1,0,0,1,11,3,0,0,12.25,12.6
A. Horford,Thunder,Bulls,12/18/2020,PF,1,0,20,6,9,4,5,1,2,1,7,8,0,0,0,0,1,5,17,0,0,29,26.6
D. Bazley,Thunder,Bulls,12/18/2020,SF,1,0,23,4,12,2,4,0,0,2,9,11,3,2,1,1,0,6,10,1,0,36.25,35.7
G. Hill,Thunder,Bulls,12/18/2020,PG,1,0,20,4,4,0,0,0,0,0,1,1,2,0,0,0,2,4,8,0,0,12.25,12.2
S. Gilgeous-Alexander,Thunder,Bulls,12/18/2020,SG,1,0,25,6,14,1,4,1,2,0,1,1,5,1,1,3,2,6,14,0,0,25.75,25.7
L. Dort,Thunder,Bulls,12/18/2020,SG,1,0,23,1,4,1,3,2,4,0,3,3,3,1,0,2,1,6,5,0,0,14.75,14.1
M. Muscala,Thunder,Bulls,12/18/2020,PF,0,0,18,5,10,3,6,0,0,0,3,3,0,0,4,0,1,9,13,0,0,26.25,28.6
A. Pokusevski,Thunder,Bulls,12/18/2020,PF,0,0,25,4,10,2,6,2,2,2,11,13,1,2,0,3,2,1,12,1,0,34.75,32.1
T.J. Leaf,Thunder,Bulls,12/18/2020,F,0,0,6,0,1,0,1,0,0,0,2,2,0,0,1,0,1,-11,0,0,0,4.5,5.4
K. Williams,Thunder,Bulls,12/18/2020,SF,0,0,17,0,2,0,1,0,0,1,2,3,2,1,0,2,2,-15,0,0,0,7.75,7.6
J. Jackson,Thunder,Bulls,12/18/2020,SF,0,0,18,1,6,0,1,0,0,1,0,1,2,0,0,0,1,-5,2,0,0,6.25,6.2
I. Roby,Thunder,Bulls,12/18/2020,SF,0,0,10,1,3,1,2,0,0,1,0,1,1,0,0,2,2,-16,3,0,0,5.25,3.7
F. Jackson,Thunder,Bulls,12/18/2020,PG,0,0,16,2,8,1,4,3,4,0,2,2,0,0,0,0,0,-9,8,0,0,11,10.4
H. Diallo,Thunder,Bulls,12/18/2020,SG,0,0,18,3,7,0,1,5,5,1,1,2,2,0,0,1,1,9,11,0,0,16,15.4
B. Bogdanovic,Jazz,Clippers,12/17/2020,SF,1,0,22,7,11,5,9,1,1,0,3,3,0,0,0,1,2,-1,20,0,0,25.75,22.6
R. O'Neale,Jazz,Clippers,12/17/2020,SF,1,0,21,2,3,1,2,0,0,0,4,4,5,1,0,0,3,18,5,0,0,20,20.3
R. Gobert,Jazz,Clippers,12/17/2020,C,1,0,26,4,6,0,0,4,6,2,6,8,3,0,1,1,4,10,12,0,0,28,28.1
M. Conley,Jazz,Clippers,12/17/2020,PG,1,0,24,4,12,4,8,0,0,1,2,3,4,0,0,0,0,10,12,0,0,23.75,21.6
D. Mitchell,Jazz,Clippers,12/17/2020,SG,1,0,26,5,15,3,6,2,2,0,3,3,8,0,1,3,1,16,15,0,0,32.75,30.6
J. Brantley,Jazz,Clippers,12/17/2020,PF,0,0,5,0,2,0,2,0,0,0,1,1,2,0,0,1,0,7,0,0,0,3.75,3.2
J. Ingles,Jazz,Clippers,12/17/2020,SF,0,0,24,3,7,1,5,0,0,0,3,3,2,1,0,0,3,9,7,0,0,16.25,16.6
G. Niang,Jazz,Clippers,12/17/2020,SF,0,0,9,4,4,2,2,0,0,0,0,0,2,0,0,0,1,5,10,0,0,14,13
J. Morgan,Jazz,Clippers,12/17/2020,SF,0,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
E. Hughes,Jazz,Clippers,12/17/2020,SF,0,0,8,3,4,1,2,2,2,0,1,1,0,0,0,0,0,5,9,0,0,10.75,10.2
D. Favors,Jazz,Clippers,12/17/2020,C,0,0,15,2,4,0,0,0,0,2,3,5,5,0,1,1,3,5,4,0,0,19.25,19.5
J. Clarkson,Jazz,Clippers,12/17/2020,PG,0,0,19,7,15,5,12,1,1,1,2,3,1,2,0,1,0,-2,20,0,0,31.25,30.1
S. Harrison,Jazz,Clippers,12/17/2020,PG,0,0,8,1,1,0,0,0,1,1,0,1,1,1,0,1,3,-3,2,0,0,6.25,6.7
T. Forrest,Jazz,Clippers,12/17/2020,SG,0,0,12,1,2,0,0,0,0,0,1,1,2,0,0,0,0,8,2,0,0,6.25,6.2
M. Oni,Jazz,Clippers,12/17/2020,SG,0,0,12,2,3,2,3,1,2,0,4,4,3,1,0,0,0,8,7,0,0,19.5,19.3
N. Batum,Clippers,Jazz,12/17/2020,SF,1,0,28,2,6,1,4,0,0,2,6,8,1,1,0,0,2,-12,5,0,0,19,19.1
K. Leonard,Clippers,Jazz,12/17/2020,SF,1,0,22,5,13,3,6,0,0,0,2,2,2,1,0,4,1,-11,13,0,0,20,17.4
I. Zubac,Clippers,Jazz,12/17/2020,C,1,0,23,2,7,0,0,0,0,2,5,7,2,1,0,1,1,-16,4,0,0,17.25,17.4
P. Beverley,Clippers,Jazz,12/17/2020,PG,1,0,18,3,4,2,2,0,0,0,2,2,3,0,0,0,1,-9,8,0,0,16,14.9
P. George,Clippers,Jazz,12/17/2020,SG,1,0,26,4,10,0,3,8,9,0,1,1,5,1,0,2,3,-7,16,0,0,25.75,25.7
M. Kabengele,Clippers,Jazz,12/17/2020,PF,0,0,25,2,4,2,3,2,2,0,3,3,1,0,2,2,3,-4,8,0,0,17.25,17.1
D. Oturu,Clippers,Jazz,12/17/2020,C,0,0,10,0,1,0,0,1,2,0,1,1,1,0,0,0,3,-5,1,0,0,3.75,3.7
R. Jackson,Clippers,Jazz,12/17/2020,PG,0,0,12,3,5,1,1,1,1,0,2,2,2,0,0,2,2,-5,8,0,0,13,11.4
L. Williams,Clippers,Jazz,12/17/2020,SG,0,0,13,3,5,2,2,4,4,0,1,1,1,0,0,1,2,2,12,0,0,15.25,13.7
T. Mann,Clippers,Jazz,12/17/2020,SG,0,0,22,3,6,0,2,0,0,0,3,3,3,1,0,2,2,-12,6,0,0,15.25,15.1
R. Tucker,Clippers,Jazz,12/17/2020,SG,0,0,8,1,2,0,0,0,0,0,3,3,1,0,0,1,0,-7,2,0,0,6.75,6.1
L. Kennard,Clippers,Jazz,12/17/2020,SG,0,0,22,4,7,3,4,2,2,1,3,4,1,0,0,1,2,-6,13,0,0,20.5,18.3
A. Coffey,Clippers,Jazz,12/17/2020,SG,0,0,12,3,6,1,3,2,3,0,0,0,0,0,0,0,1,-8,9,0,0,9.5,9
T. Harris,76ers,Pacers,12/18/2020,SF,1,0,24,3,7,0,1,0,0,1,4,5,3,0,0,3,2,-15,6,0,0,15.25,13.5
D. Howard,76ers,Pacers,12/18/2020,C,1,0,16,7,7,0,0,0,2,3,1,4,0,0,0,5,4,-13,14,0,0,16.5,13.8
B. Simmons,76ers,Pacers,12/18/2020,PG,1,0,26,4,6,0,1,1,2,0,5,5,8,0,2,2,2,-5,9,0,0,30.25,31
D. Green,76ers,Pacers,12/18/2020,SG,1,0,16,2,5,1,4,4,4,0,0,0,0,1,1,0,2,-10,9,0,0,13.5,15
S. Curry,76ers,Pacers,12/18/2020,SG,1,0,22,3,8,0,2,2,2,0,3,3,2,0,0,3,3,-15,8,0,0,13.25,11.6
M. Scott,76ers,Pacers,12/18/2020,PF,0,0,15,4,7,4,6,0,0,1,4,5,0,0,0,1,0,25,12,0,0,19.75,17
J. Anderson,76ers,Pacers,12/18/2020,F,0,0,6,0,1,0,1,0,2,0,2,2,0,0,0,0,2,-7,0,0,0,2.5,2.4
P. Reed,76ers,Pacers,12/18/2020,F,0,0,4,0,0,0,0,2,2,0,1,1,0,0,0,0,0,-1,2,0,0,3.25,3.2
T. Ferguson,76ers,Pacers,12/18/2020,SF,0,0,4,0,2,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.25,1.2
T. Bradley,76ers,Pacers,12/18/2020,C,0,0,19,3,3,0,0,1,3,2,4,6,0,0,0,1,3,29,7,0,0,14,13.2
V. Poirier,76ers,Pacers,12/18/2020,C,0,0,4,1,3,0,0,0,0,1,1,2,0,0,1,1,0,-2,2,0,0,6,6.4
T. Maxey,76ers,Pacers,12/18/2020,PG,0,0,17,4,7,0,1,3,5,0,5,5,1,0,1,2,2,-4,11,0,0,19.75,19.5
D. Mathias,76ers,Pacers,12/18/2020,SG,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,0
M. Thybulle,76ers,Pacers,12/18/2020,SG,0,0,14,0,0,0,0,1,2,0,1,1,2,2,2,1,1,7,1,0,0,12.75,16.2
S. Milton,76ers,Pacers,12/18/2020,SG,0,0,21,4,8,2,5,5,7,0,3,3,5,0,0,3,5,24,15,0,0,25.75,23.1
F. Korkmaz,76ers,Pacers,12/18/2020,SG,0,0,19,4,7,4,6,2,2,1,3,4,2,1,0,3,1,21,14,0,0,24.5,21.8
I. Joe,76ers,Pacers,12/18/2020,G,0,0,8,1,2,0,1,1,2,0,1,1,0,0,0,1,2,-2,3,0,0,3.75,3.2
D. Sabonis,Pacers,76ers,12/18/2020,PF,1,0,27,10,16,1,3,5,6,4,7,11,0,2,0,0,3,10,26,1,0,45.75,45.2
J. Holiday,Pacers,76ers,12/18/2020,SF,1,0,24,0,4,0,3,0,0,1,1,2,2,2,0,0,0,7,0,0,0,9.5,11.4
M. Brogdon,Pacers,76ers,12/18/2020,PG,1,0,30,7,22,3,7,4,5,2,4,6,4,1,0,1,3,4,21,0,0,37.5,36.2
A. Holiday,Pacers,76ers,12/18/2020,PG,1,0,25,3,6,1,3,0,0,0,0,0,1,0,0,1,5,17,7,0,0,8.5,7.5
V. Oladipo,Pacers,76ers,12/18/2020,SG,1,0,24,7,14,4,9,2,2,2,0,2,2,2,0,1,2,15,20,0,0,31,30.4
D. McDermott,Pacers,76ers,12/18/2020,SF,0,0,18,1,4,0,2,0,0,1,1,2,1,1,0,0,2,-20,2,0,0,8,8.9
J. Sampson,Pacers,76ers,12/18/2020,SF,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,-1,1,0,0,1,1
K. Martin,Pacers,76ers,12/18/2020,SF,0,0,16,2,7,0,3,2,3,1,1,2,0,1,0,1,1,-10,6,0,0,10,10.4
G. Bitadze,Pacers,76ers,12/18/2020,C,0,0,21,1,6,1,4,2,4,2,3,5,4,1,0,3,4,-16,5,0,0,18.25,17
T.J. McConnell,Pacers,76ers,12/18/2020,PG,0,0,14,0,4,0,0,0,0,2,1,3,2,0,0,1,3,-26,0,0,0,6.25,5.6
J. Lecque,Pacers,76ers,12/18/2020,PG,0,0,10,2,4,0,1,0,1,1,2,3,0,0,1,1,2,1,4,0,0,9.25,9.6
N. Mitrou-Long,Pacers,76ers,12/18/2020,SG,0,0,8,1,7,1,4,0,0,0,2,2,3,0,0,1,1,6,3,0,0,10,8.9
C. Stanley,Pacers,76ers,12/18/2020,SG,0,0,22,5,11,0,3,2,3,4,3,7,0,0,0,2,2,-17,12,0,0,19.75,18.4
B. Adebayo,Heat,Raptors,12/18/2020,PF,1,0,25,4,7,0,0,5,6,0,9,9,4,0,1,3,2,0,13,0,0,30.75,29.8
M. Harkless,Heat,Raptors,12/18/2020,SF,1,0,17,1,5,0,4,1,2,0,3,3,2,2,0,1,5,4,3,0,0,13.25,14.6
K. Okpala,Heat,Raptors,12/18/2020,SF,1,0,34,9,15,6,10,0,1,0,5,5,2,1,1,3,3,-2,24,0,0,38.75,36
D. Robinson,Heat,Raptors,12/18/2020,SG,1,0,26,2,3,2,3,2,2,0,6,6,1,0,0,3,3,0,8,0,0,16.5,13.7
T. Herro,Heat,Raptors,12/18/2020,SG,1,0,21,3,6,2,4,2,2,0,1,1,2,0,0,5,1,-3,10,0,0,12.75,9.2
K. Olynyk,Heat,Raptors,12/18/2020,PF,0,0,22,4,10,2,6,3,5,0,7,7,2,0,0,2,3,12,13,0,0,24.75,22.4
C. Silva,Heat,Raptors,12/18/2020,PF,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-8,0,0,0,1,0.5
P. Achiuwa,Heat,Raptors,12/18/2020,PF,0,0,23,5,8,0,1,3,4,3,12,15,2,0,0,2,2,12,13,1,0,35.25,32
B. Johnson,Heat,Raptors,12/18/2020,F,0,0,8,1,3,1,1,0,0,0,0,0,2,0,0,3,1,-3,3,0,0,5,3
G. Dragic,Heat,Raptors,12/18/2020,PG,0,0,19,1,3,0,0,4,5,0,1,1,8,2,0,2,0,18,6,0,0,22.25,23.2
A. Iguodala,Heat,Raptors,12/18/2020,SG,0,0,16,1,2,0,0,0,0,1,1,2,3,1,0,1,2,18,2,0,0,10.5,10.9
M. Strus,Heat,Raptors,12/18/2020,SG,0,0,22,8,11,6,8,0,0,0,2,2,1,1,0,0,3,12,22,0,0,31,28.9
P. Siakam,Raptors,Heat,12/18/2020,PF,1,0,28,5,15,4,7,0,0,3,6,9,3,1,0,1,3,-4,14,0,0,33.25,31.3
O. Anunoby,Raptors,Heat,12/18/2020,SF,1,0,22,2,4,2,4,0,0,0,0,0,1,2,0,3,1,-4,6,0,0,11,10.5
A. Baynes,Raptors,Heat,12/18/2020,C,1,0,18,2,6,0,2,0,0,1,6,7,1,1,0,2,2,1,4,0,0,15.25,14.9
K. Lowry,Raptors,Heat,12/18/2020,PG,1,0,27,7,14,6,10,5,6,0,0,0,3,2,0,1,5,-5,25,0,0,36,34.5
F. VanVleet,Raptors,Heat,12/18/2020,SG,1,0,24,3,11,0,7,1,1,1,2,3,7,0,0,2,2,0,7,0,0,20.25,19.1
C. Boucher,Raptors,Heat,12/18/2020,PF,0,0,18,4,7,3,4,1,3,0,1,1,0,1,2,1,2,-14,12,0,0,20.25,21.2
O. Brissett,Raptors,Heat,12/18/2020,F,0,0,5,1,4,0,3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,2
D. Bembry,Raptors,Heat,12/18/2020,SF,0,0,16,0,1,0,1,0,0,0,4,4,1,0,0,1,1,-13,0,0,0,6,5.3
Y. Watanabe,Raptors,Heat,12/18/2020,SF,0,0,9,2,4,2,3,0,0,1,3,4,2,1,0,1,0,3,6,0,0,16.5,15.8
A. Len,Raptors,Heat,12/18/2020,C,0,0,9,1,2,0,1,0,0,1,1,2,0,1,0,0,1,3,2,0,0,6.5,7.4
M. Flynn,Raptors,Heat,12/18/2020,PG,0,0,12,1,4,1,3,2,2,0,1,1,5,1,0,0,0,-4,5,0,0,16.25,16.7
N. Powell,Raptors,Heat,12/18/2020,SG,0,0,15,2,5,0,2,4,5,0,2,2,2,0,0,0,3,-12,8,0,0,13.5,13.4
P. Watson,Raptors,Heat,12/18/2020,SG,0,0,5,2,4,2,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,7,6
M. Thomas,Raptors,Heat,12/18/2020,SG,0,0,14,1,4,1,4,0,0,0,0,0,1,1,0,0,2,-8,3,0,0,7,7.5
T. Davis II,Raptors,Heat,12/18/2020,SG,0,0,17,2,7,0,4,1,2,1,3,4,1,2,0,4,5,-11,5,0,0,13.5,13.3
K. Durant,Nets,Celtics,12/18/2020,SF,1,0,27,9,16,2,5,5,6,0,6,6,2,1,3,1,2,28,25,0,0,44,46.2
D. Jordan,Nets,Celtics,12/18/2020,C,1,0,19,0,0,0,0,1,2,2,2,4,5,3,2,2,3,11,1,0,0,22.5,26.3
K. Irving,Nets,Celtics,12/18/2020,PG,1,0,28,7,15,3,6,0,0,0,7,7,5,2,1,4,2,29,17,0,0,38.75,37.9
S. Dinwiddie,Nets,Celtics,12/18/2020,PG,1,0,21,1,7,0,2,2,2,1,2,3,3,2,0,2,0,7,4,0,0,15.25,16.1
J. Harris,Nets,Celtics,12/18/2020,SG,1,0,23,5,10,4,7,0,0,0,5,5,1,1,1,1,0,5,14,0,0,27.25,26.5
J. Green,Nets,Celtics,12/18/2020,PF,0,0,17,2,3,1,2,0,0,0,3,3,0,1,0,1,1,3,5,0,0,10.75,10.6
T. Prince,Nets,Celtics,12/18/2020,PF,0,0,20,2,6,2,4,0,0,0,3,3,2,1,0,3,5,-5,6,0,0,14.25,12.6
R. Perry,Nets,Celtics,12/18/2020,PF,0,0,7,0,0,0,0,0,2,0,2,2,1,0,0,0,1,-8,0,0,0,4,3.9
J. Allen,Nets,Celtics,12/18/2020,C,0,0,17,2,6,0,0,5,6,4,7,11,1,0,0,0,0,20,9,0,0,24.25,23.7
T. Johnson,Nets,Celtics,12/18/2020,SG,0,0,6,0,2,0,1,1,2,0,1,1,0,0,0,0,0,-6,1,0,0,2.25,2.2
